review_id,product_id,order_id,customer_id,review_score,review_text
1003304,719,1113001113,1000549,3,Excellent quality Hudson LLC Join. Easy to use.
1003305,532,1114001114,1000549,1,Wouldn't recommend. Unappealing design.
1003306,958,1115001115,1000549,1,"Superior performance, however Poor build quality."
1003307,176,1115001115,1000549,1,"Decent Carney PLC Inside. Excellent build quality, but Missing features."
1003308,427,1115001115,1000549,2,Wouldn't recommend. Complicated to use.
1003309,793,1115001115,1000549,5,Wouldn't recommend. Slow delivery.
1003310,962,1115001115,1000549,2,Poor quality Castillo-Craig Main. Complicated to use.
1003311,150,1115001115,1000549,3,Good enough for the price. Fair for the price.
1003312,456,1116001116,1000549,4,Not worth the price. Missing features.
1003313,617,1116001116,1000549,1,"Excellent quality Sparks, Herrera and Green Deep. Incredible value."
1003314,334,1117001117,1000551,2,Excellent quality Clark-Torres Station. Long battery life.
1003315,56,1117001117,1000551,2,"Best Mendoza, Mcpherson and Cole Challenge I've bought. Incredible value."
1003316,549,1117001117,1000551,1,"Disappointed with this Rodriguez, Flores and Nunez Group. Poor build quality."
1003317,82,1117001117,1000551,5,"Decent Daniels, Adams and Johnson Standard. Superior performance, but Overpriced."
1003318,324,1118001118,1000551,5,"Great Rubio, Thomas and Best Value! Perfect fit. Highly recommend!"
1003319,698,1118001118,1000551,4,Really happy with this purchase. Beautiful design and Incredible value.
1003320,155,1119001119,1000551,2,Great Moore-Estes Run! Amazing features. Highly recommend!
1003321,568,1119001119,1000551,4,Not worth the price. Poor build quality.
1003322,992,1119001119,1000551,3,Wouldn't recommend. Doesn't fit well.
1003323,822,1120001120,1000552,4,Really happy with this purchase. Amazing features and Easy to use.
1003324,723,1120001120,1000552,4,Wouldn't recommend. Underperforms.
1003325,277,1120001120,1000552,4,Poor quality Andrews PLC Thus. Short battery life.
1003326,710,1121001121,1000552,2,Wouldn't recommend. Missing features.
1003327,788,1121001121,1000552,4,Poor quality Carter and Sons Beautiful. Poor build quality.
1003328,982,1121001121,1000552,2,Average Wilson-Mccarthy Life. Standard quality.
1003329,584,1121001121,1000552,4,Fast shipping. Worth every penny!
1003330,49,1122001122,1000552,3,"Best Mccoy, Travis and Key Owner I've bought. Long battery life."
1003331,895,1123001123,1000553,2,"Poor quality Mullen, Howard and Lopez Guess. Short battery life."
1003332,660,1123001123,1000553,4,Great customer service. Worth every penny!
1003333,292,1123001123,1000553,2,Best Perez-King Her I've bought. Long battery life.
1003334,740,1124001124,1000553,4,Excellent quality Davis PLC Ago. Incredible value.
1003335,483,1125001125,1000554,3,Good enough for the price. Meets basic expectations.
1003336,798,1125001125,1000554,2,Not worth the price. Poor build quality.
1003337,954,1125001125,1000554,4,Great Henderson Ltd Everybody! Superior performance. Highly recommend!
1003338,205,1125001125,1000554,1,Had issues with Doesn't fit well.
1003339,400,1126001126,1000554,3,"Average Bradley, Pena and Eaton So. Average performance."
1003340,975,1127001127,1000555,1,Good enough for the price. Meets basic expectations.
1003341,394,1127001127,1000555,3,Fast shipping. Worth every penny!
1003342,751,1127001127,1000555,2,"Beautiful design, however Short battery life."
1003343,656,1128001128,1000555,3,"Excellent build quality, however Poor build quality."
1003344,995,1128001128,1000555,2,Good enough for the price. Average performance.
1003345,930,1128001128,1000555,2,Really happy with this purchase. Great customer service and Beautiful design.
1003346,946,1129001129,1000556,2,Wouldn't recommend. Overpriced.
1003347,23,1129001129,1000556,2,Excellent quality Ellis-Vance Listen. Excellent build quality.
1003348,646,1129001129,1000556,5,Not worth the price. Complicated to use.
1003349,248,1130001130,1000556,5,Really happy with this purchase. Beautiful design and Fast shipping.
1003350,911,1130001130,1000556,2,Really happy with this purchase. Perfect fit and Fast shipping.
1003351,507,1130001130,1000556,5,Disappointed with this Clark-Henderson North. Unappealing design.
1003352,177,1131001131,1000557,5,Good enough for the price. Meets basic expectations.
1003353,77,1131001131,1000557,3,Poor quality Rodriguez Inc One. Poor build quality.
1003354,844,1132001132,1000557,5,Really happy with this purchase. Excellent build quality and Easy to use.
1003355,3,1132001132,1000557,2,"Disappointed with this Barry, Mclaughlin and Burton Why. Overpriced."
1003356,781,1132001132,1000557,4,"Decent Sweeney-Torres Within. Perfect fit, but Complicated to use."
1003357,733,1133001133,1000558,2,Not worth the price. Poor build quality.
1003358,831,1133001133,1000558,2,"Great Jimenez, Klein and Hernandez Learn! Beautiful design. Highly recommend!"
1003359,371,1133001133,1000558,2,Not worth the price. Slow delivery.
1003360,674,1133001133,1000558,3,Excellent quality Lucas and Sons Truth. Amazing features.
1003361,709,1134001134,1000558,1,Wouldn't recommend. Overpriced.
1003362,804,1134001134,1000558,2,Average Ruiz and Sons Hand. Could be better.
1003363,162,1135001135,1000558,2,"Excellent quality Johnson, Morales and Perkins How. Great customer service."
1003364,916,1135001135,1000558,2,"Fast shipping, however Slow delivery."
1003365,86,1135001135,1000558,1,"Decent Baker-Andrews Talk. Beautiful design, but Short battery life."
1003366,884,1136001136,1000559,3,Amazing features. Worth every penny!
1003367,76,1136001136,1000559,4,Not worth the price. Complicated to use.
1003368,920,1136001136,1000559,5,"Decent Weber-Parks Lead. Superior performance, but Missing features."
1003369,534,1137001137,1000559,4,"Excellent quality Gibbs, Berry and Prince Inside. Perfect fit."
1003370,821,1137001137,1000559,3,Had issues with Underperforms.
1003371,594,1138001138,1000559,4,Not worth the price. Complicated to use.
1003372,575,1138001138,1000559,3,Great customer service. Worth every penny!
1003373,855,1138001138,1000559,1,Good enough for the price. Meets basic expectations.
1003374,524,1138001138,1000559,2,Excellent quality Jenkins-Kelly Recently. Long battery life.
1003375,166,1139001139,1000561,5,Had issues with Poor build quality.
1003376,773,1139001139,1000561,4,Really happy with this purchase. Perfect fit and Great customer service.
1003377,853,1139001139,1000561,5,Really happy with this purchase. Beautiful design and Superior performance.
1003378,884,1139001139,1000561,2,Had issues with Short battery life.
1003379,63,1140001140,1000561,4,Really happy with this purchase. Beautiful design and Superior performance.
1003380,746,1140001140,1000561,5,"Decent Garcia-Murray There. Perfect fit, but Unappealing design."
1003381,696,1141001141,1000562,3,Poor quality Joseph-Soto For. Underperforms.
1003382,174,1141001141,1000562,2,"Decent Thompson-Anderson Expect. Beautiful design, but Poor build quality."
1003383,681,1142001142,1000563,2,Had issues with Poor build quality.
1003384,700,1142001142,1000563,5,"Best Brown, Calderon and Hardy Plan I've bought. Superior performance."
1003385,173,1142001142,1000563,3,Incredible value. Worth every penny!
1003386,243,1142001142,1000563,4,Had issues with Missing features.
1003387,735,1143001143,1000564,1,Good enough for the price. Standard quality.
1003388,399,1143001143,1000564,5,Good enough for the price. Fair for the price.
1003389,424,1143001143,1000564,5,Best Gonzalez Inc Understand I've bought. Amazing features.
1003390,668,1143001143,1000564,5,Excellent quality Spears Ltd He. Long battery life.
1003391,915,1143001143,1000564,3,"Excellent quality Torres, Cooper and Acosta List. Long battery life."
1003392,996,1144001144,1000566,2,"Decent Garrett, Green and Miranda Reach. Amazing features, but Complicated to use."
1003393,593,1144001144,1000566,3,"Disappointed with this Walsh, Weaver and Robbins Environment. Poor build quality."
1003394,59,1145001145,1000567,2,Best Davidson-Bauer Outside I've bought. Excellent build quality.
1003395,806,1145001145,1000567,1,Poor quality Hardin-Fuller How. Underperforms.
1003396,31,1145001145,1000567,2,Poor quality Nicholson PLC Trial. Unresponsive customer service.
1003397,173,1145001145,1000567,4,Best Hancock Inc Success I've bought. Amazing features.
1003398,820,1145001145,1000567,4,Best Todd-Zuniga Hour I've bought. Great customer service.
1003399,901,1146001146,1000567,4,Had issues with Unappealing design.
1003400,200,1146001146,1000567,3,Really happy with this purchase. Incredible value and Incredible value.
1003401,196,1146001146,1000567,3,Poor quality Matthews-Morgan Must. Doesn't fit well.
1003402,960,1146001146,1000567,4,Beautiful design. Worth every penny!
1003403,266,1146001146,1000567,3,Wouldn't recommend. Poor build quality.
1003404,976,1147001147,1000567,3,Poor quality Clark PLC Note. Slow delivery.
1003405,152,1147001147,1000567,1,Not worth the price. Slow delivery.
1003406,199,1147001147,1000567,5,"Decent Banks PLC Value. Amazing features, but Poor build quality."
1003407,800,1147001147,1000567,3,Really happy with this purchase. Beautiful design and Amazing features.
1003408,708,1147001147,1000567,4,Good enough for the price. Fair for the price.
1003409,688,1148001148,1000567,2,"Decent Frye PLC Learn. Fast shipping, but Complicated to use."
1003410,38,1148001148,1000567,4,"Poor quality Zuniga, Mason and Stephens Clear. Short battery life."
1003411,860,1148001148,1000567,1,Really happy with this purchase. Great customer service and Amazing features.
1003412,709,1149001149,1000568,2,"Excellent build quality, however Overpriced."
1003413,808,1149001149,1000568,4,Really happy with this purchase. Easy to use and Great customer service.
1003414,764,1150001150,1000568,2,Good enough for the price. Average performance.
1003415,990,1150001150,1000568,1,Not worth the price. Slow delivery.
1003416,987,1150001150,1000568,4,Wouldn't recommend. Poor build quality.
1003417,690,1150001150,1000568,2,Really happy with this purchase. Great customer service and Beautiful design.
1003418,989,1150001150,1000568,2,"Disappointed with this Vasquez, Wells and Hill Either. Doesn't fit well."
1003419,262,1151001151,1000570,5,Amazing features. Worth every penny!
1003420,309,1151001151,1000570,5,Superior performance. Worth every penny!
1003421,748,1151001151,1000570,3,Had issues with Missing features.
1003422,982,1151001151,1000570,2,Average Wilson-Mccarthy Life. Could be better.
1003423,303,1152001152,1000570,2,"Excellent quality Dunlap, Irwin and Petersen Available. Great customer service."
1003424,904,1153001153,1000570,1,Wouldn't recommend. Slow delivery.
1003425,581,1153001153,1000570,4,Wouldn't recommend. Short battery life.
1003426,428,1153001153,1000570,3,Excellent quality Foster and Sons Fire. Long battery life.
1003427,689,1153001153,1000570,2,Good enough for the price. Could be better.
1003428,937,1153001153,1000570,2,Excellent quality Randall-Cannon Material. Long battery life.
1003429,731,1153001153,1000570,5,"Superior performance, however Slow delivery."
1003430,78,1154001154,1000571,3,Wouldn't recommend. Doesn't fit well.
1003431,433,1154001154,1000571,1,Great Martinez Ltd A! Incredible value. Highly recommend!
1003432,178,1154001154,1000571,4,Not worth the price. Overpriced.
1003433,56,1154001154,1000571,4,"Great Mendoza, Mcpherson and Cole Challenge! Superior performance. Highly recommend!"
1003434,84,1154001154,1000571,4,Not worth the price. Unresponsive customer service.
1003435,965,1154001154,1000571,1,Excellent quality Berry-Watson Never. Excellent build quality.
1003436,333,1155001155,1000571,5,Not worth the price. Short battery life.
1003437,1000,1155001155,1000571,2,Average Blackwell-Washington Follow. Fair for the price.
1003438,199,1155001155,1000571,5,Best Banks PLC Value I've bought. Fast shipping.
1003439,285,1155001155,1000571,4,Wouldn't recommend. Missing features.
1003440,533,1156001156,1000572,2,Great Rodriguez Group Traditional! Amazing features. Highly recommend!
1003441,198,1156001156,1000572,1,"Excellent quality Gonzalez, Watson and Perry Skin. Easy to use."
1003442,480,1157001157,1000572,5,Good enough for the price. Standard quality.
1003443,172,1157001157,1000572,1,"Poor quality Powell, Solis and Dunn Shoulder. Complicated to use."
1003444,934,1158001158,1000574,5,Not worth the price. Underperforms.
1003445,740,1158001158,1000574,4,"Decent Davis PLC Ago. Fast shipping, but Poor build quality."
1003446,459,1159001159,1000574,2,Disappointed with this Walker-Fisher Happy. Unresponsive customer service.
1003447,17,1159001159,1000574,2,Really happy with this purchase. Superior performance and Long battery life.
1003448,920,1160001160,1000574,3,Not worth the price. Poor build quality.
1003449,746,1160001160,1000574,1,Wouldn't recommend. Missing features.
1003450,176,1161001161,1000575,1,Had issues with Short battery life.
1003451,68,1161001161,1000575,4,Had issues with Unresponsive customer service.
1003452,884,1161001161,1000575,1,Great customer service. Worth every penny!
1003453,988,1161001161,1000575,2,"Best Nelson, Cruz and Flores Name I've bought. Incredible value."
1003454,943,1161001161,1000575,4,Had issues with Unresponsive customer service.
1003455,572,1162001162,1000575,5,Not worth the price. Short battery life.
1003456,836,1162001162,1000575,4,Average Perry Ltd Recently. Standard quality.
1003457,194,1163001163,1000575,3,Average Walters Group Somebody. Standard quality.
1003458,175,1163001163,1000575,1,Best Jones-Cowan Eight I've bought. Superior performance.
1003459,339,1163001163,1000575,1,Easy to use. Worth every penny!
1003460,768,1163001163,1000575,3,Really happy with this purchase. Fast shipping and Beautiful design.
1003461,525,1164001164,1000576,1,Great Calderon-York Our! Excellent build quality. Highly recommend!
1003462,657,1164001164,1000576,1,Really happy with this purchase. Easy to use and Excellent build quality.
1003463,271,1164001164,1000576,5,"Incredible value, however Unresponsive customer service."
1003464,265,1164001164,1000576,3,Had issues with Doesn't fit well.
1003465,506,1165001165,1000576,3,Excellent quality Gonzalez PLC Debate. Superior performance.
1003466,648,1165001165,1000576,4,"Not bad, but not great. Standard quality."
1003467,806,1165001165,1000576,4,"Fast shipping, however Unappealing design."
1003468,714,1165001165,1000576,3,Best Reid Ltd From I've bought. Perfect fit.
1003469,139,1166001166,1000576,5,Great Hunter PLC Try! Beautiful design. Highly recommend!
1003470,867,1166001166,1000576,3,Great Fuentes-Smith Central! Superior performance. Highly recommend!
1003471,942,1166001166,1000576,3,Perfect fit. Worth every penny!
1003472,973,1167001167,1000576,2,Poor quality Davidson LLC Cup. Overpriced.
1003473,378,1167001167,1000576,4,Really happy with this purchase. Excellent build quality and Long battery life.
1003474,139,1167001167,1000576,5,Excellent quality Hunter PLC Try. Excellent build quality.
1003475,751,1167001167,1000576,3,Poor quality Davis-Chambers Chair. Doesn't fit well.
1003476,563,1168001168,1000576,5,Really happy with this purchase. Incredible value and Incredible value.
1003477,867,1168001168,1000576,1,Really happy with this purchase. Fast shipping and Great customer service.
1003478,888,1168001168,1000576,3,Incredible value. Worth every penny!
1003479,117,1169001169,1000577,2,Had issues with Slow delivery.
1003480,181,1169001169,1000577,1,Excellent quality Johnson-Schmidt May. Superior performance.
1003481,763,1169001169,1000577,1,Disappointed with this Guerrero LLC Cover. Unresponsive customer service.
1003482,870,1170001170,1000578,5,Best Reid Inc And I've bought. Beautiful design.
1003483,105,1170001170,1000578,1,"Decent Williams, Lloyd and Singh Property. Superior performance, but Unresponsive customer service."
1003484,529,1171001171,1000579,5,Excellent build quality. Worth every penny!
1003485,262,1171001171,1000579,1,Excellent build quality. Worth every penny!
1003486,574,1171001171,1000579,5,Really happy with this purchase. Great customer service and Excellent build quality.
1003487,665,1171001171,1000579,5,"Not bad, but not great. Standard quality."
1003488,680,1172001172,1000580,3,Disappointed with this Leblanc-Rogers Ability. Underperforms.
1003489,823,1172001172,1000580,3,Amazing features. Worth every penny!
1003490,249,1173001173,1000581,2,Not worth the price. Doesn't fit well.
1003491,160,1174001174,1000582,4,"Poor quality Jenkins, Farmer and Clark Rest. Unappealing design."
1003492,693,1174001174,1000582,2,"Not bad, but not great. Standard quality."
1003493,590,1174001174,1000582,1,Really happy with this purchase. Perfect fit and Fast shipping.
1003494,576,1175001175,1000582,3,Good enough for the price. Could be better.
1003495,39,1175001175,1000582,2,Wouldn't recommend. Unappealing design.
1003496,693,1176001176,1000583,2,"Disappointed with this Clark, Wise and Jones Total. Overpriced."
1003497,907,1176001176,1000583,4,Good enough for the price. Meets basic expectations.
1003498,951,1176001176,1000583,1,Really happy with this purchase. Great customer service and Perfect fit.
1003499,808,1176001176,1000583,2,"Decent Adams, Johnson and Gilmore Their. Superior performance, but Underperforms."
1003500,731,1177001177,1000583,2,"Decent Taylor-Lopez Fine. Easy to use, but Poor build quality."
1003501,389,1177001177,1000583,2,"Excellent quality Moody, Jones and Barajas Money. Fast shipping."
1003502,735,1177001177,1000583,1,Excellent quality Ward PLC Mrs. Excellent build quality.
1003503,278,1177001177,1000583,1,Good enough for the price. Meets basic expectations.
1003504,988,1177001177,1000583,1,"Disappointed with this Nelson, Cruz and Flores Name. Overpriced."
1003505,231,1177001177,1000583,5,"Not bad, but not great. Fair for the price."
1003506,275,1178001178,1000583,2,Had issues with Underperforms.
1003507,396,1178001178,1000583,5,"Beautiful design, however Unappealing design."
1003508,349,1179001179,1000584,4,Had issues with Poor build quality.
1003509,545,1179001179,1000584,2,Beautiful design. Worth every penny!
1003510,182,1180001180,1000584,3,Great Higgins-Roberson Beyond! Amazing features. Highly recommend!
1003511,36,1180001180,1000584,1,Disappointed with this Welch Inc Federal. Missing features.
1003512,167,1180001180,1000584,3,Poor quality Humphrey Group Network. Overpriced.
1003513,623,1180001180,1000584,4,Really happy with this purchase. Perfect fit and Easy to use.
1003514,550,1181001181,1000584,1,Best Larson Ltd Stuff I've bought. Long battery life.
1003515,4,1181001181,1000584,4,"Best Mccarthy, Austin and Jones Central I've bought. Great customer service."
1003516,61,1181001181,1000584,4,Not worth the price. Underperforms.
1003517,565,1181001181,1000584,1,Best Ramos-Wells Particularly I've bought. Beautiful design.
1003518,131,1181001181,1000584,4,Fast shipping. Worth every penny!
1003519,309,1182001182,1000584,2,"Average Lee, Turner and Ayers Let. Standard quality."
1003520,668,1182001182,1000584,2,Poor quality Spears Ltd He. Missing features.
1003521,795,1182001182,1000584,1,Good enough for the price. Fair for the price.
1003522,64,1183001183,1000585,1,Really happy with this purchase. Fast shipping and Incredible value.
1003523,379,1183001183,1000585,5,Wouldn't recommend. Missing features.
1003524,329,1183001183,1000585,5,Not worth the price. Missing features.
1003525,206,1184001184,1000586,2,"Not bad, but not great. Average performance."
1003526,937,1184001184,1000586,5,"Decent Randall-Cannon Material. Easy to use, but Complicated to use."
1003527,901,1184001184,1000586,1,"Excellent quality Tran, Diaz and Kim Stuff. Excellent build quality."
1003528,272,1185001185,1000586,5,Superior performance. Worth every penny!
1003529,42,1185001185,1000586,3,Superior performance. Worth every penny!
1003530,303,1185001185,1000586,1,"Not bad, but not great. Average performance."
1003531,983,1185001185,1000586,4,"Not bad, but not great. Meets basic expectations."
1003532,181,1186001186,1000586,4,"Easy to use, however Overpriced."
1003533,214,1186001186,1000586,3,Wouldn't recommend. Missing features.
1003534,203,1186001186,1000586,2,"Decent Jackson Inc Kitchen. Superior performance, but Overpriced."
1003535,414,1186001186,1000586,4,Really happy with this purchase. Long battery life and Incredible value.
1003536,487,1187001187,1000586,4,Long battery life. Worth every penny!
1003537,19,1187001187,1000586,1,Really happy with this purchase. Incredible value and Incredible value.
1003538,672,1187001187,1000586,1,Great Porter and Sons Low! Fast shipping. Highly recommend!
1003539,888,1188001188,1000588,1,Excellent quality Allen LLC Walk. Long battery life.
1003540,127,1188001188,1000588,1,"Disappointed with this Allen, Harris and Pierce Any. Complicated to use."
1003541,413,1189001189,1000589,2,Excellent quality Hull Ltd Process. Beautiful design.
1003542,912,1189001189,1000589,3,"Poor quality Obrien, Carrillo and Turner Expert. Unresponsive customer service."
1003543,314,1189001189,1000589,1,Excellent quality Dunlap-Stevens Gun. Perfect fit.
1003544,794,1189001189,1000589,4,Excellent build quality. Worth every penny!
1003545,306,1190001190,1000589,4,Best Johnson PLC Source I've bought. Excellent build quality.
1003546,583,1190001190,1000589,5,"Great Evans, Carrillo and Morgan Soldier! Incredible value. Highly recommend!"
1003547,950,1190001190,1000589,3,Really happy with this purchase. Easy to use and Beautiful design.
1003548,258,1191001191,1000589,2,Disappointed with this Petersen-Lamb Member. Underperforms.
1003549,664,1192001192,1000589,4,Best Maldonado-Lane Stand I've bought. Beautiful design.
1003550,140,1192001192,1000589,4,Great customer service. Worth every penny!
1003551,592,1193001193,1000590,1,Great customer service. Worth every penny!
1003552,855,1193001193,1000590,5,Not worth the price. Unresponsive customer service.
1003553,865,1194001194,1000591,1,Wouldn't recommend. Doesn't fit well.
1003554,517,1194001194,1000591,3,Good enough for the price. Standard quality.
1003555,454,1194001194,1000591,1,Excellent quality Horne-Adams Decide. Easy to use.
1003556,286,1195001195,1000591,1,Really happy with this purchase. Fast shipping and Great customer service.
1003557,806,1195001195,1000591,3,Not worth the price. Poor build quality.
1003558,520,1196001196,1000591,2,"Disappointed with this Sanchez, White and Cortez Start. Underperforms."
1003559,896,1197001197,1000591,2,Had issues with Overpriced.
1003560,139,1197001197,1000591,2,Long battery life. Worth every penny!
1003561,890,1198001198,1000592,1,Poor quality Mayer Group Long. Slow delivery.
1003562,490,1198001198,1000592,2,Had issues with Doesn't fit well.
1003563,521,1198001198,1000592,3,Not worth the price. Missing features.
1003564,471,1198001198,1000592,1,Really happy with this purchase. Beautiful design and Easy to use.
1003565,991,1198001198,1000592,5,Best Miller Group Half I've bought. Excellent build quality.
1003566,459,1198001198,1000592,4,Superior performance. Worth every penny!
1003567,449,1198001198,1000592,3,"Excellent quality Bird, Robles and Wilson Natural. Incredible value."
1003568,960,1199001199,1000592,5,Really happy with this purchase. Easy to use and Long battery life.
1003569,722,1199001199,1000592,5,"Disappointed with this Smith, Sloan and Juarez Property. Doesn't fit well."
1003570,270,1200001200,1000592,1,Disappointed with this Pitts-Ford Woman. Doesn't fit well.
1003571,573,1200001200,1000592,1,Good enough for the price. Fair for the price.
1003572,208,1200001200,1000592,5,Had issues with Doesn't fit well.
1003573,799,1200001200,1000592,2,Really happy with this purchase. Long battery life and Superior performance.
1003574,312,1201001201,1000592,1,Had issues with Complicated to use.
1003575,322,1202001202,1000593,5,"Not bad, but not great. Could be better."
1003576,161,1202001202,1000593,3,"Incredible value, however Poor build quality."
1003577,407,1203001203,1000593,2,"Disappointed with this Davis, Jensen and Carlson Small. Complicated to use."
1003578,508,1203001203,1000593,3,"Disappointed with this Harper, Williams and Gonzalez A. Poor build quality."
1003579,561,1203001203,1000593,3,Wouldn't recommend. Missing features.
1003580,635,1204001204,1000594,4,"Fast shipping, however Missing features."
1003581,633,1204001204,1000594,5,Not worth the price. Overpriced.
1003582,865,1204001204,1000594,5,"Disappointed with this Long, Williams and Santiago Southern. Poor build quality."
1003583,129,1204001204,1000594,5,Excellent quality Boyle LLC Lead. Long battery life.
1003584,150,1204001204,1000594,1,"Best Rodriguez, Kent and Morrow Beat I've bought. Amazing features."
1003585,281,1205001205,1000595,4,Not worth the price. Complicated to use.
1003586,15,1206001206,1000596,3,Incredible value. Worth every penny!
1003587,965,1206001206,1000596,4,Wouldn't recommend. Doesn't fit well.
1003588,289,1206001206,1000596,5,"Not bad, but not great. Standard quality."
1003589,436,1207001207,1000596,2,Great Anderson Group Often! Beautiful design. Highly recommend!
1003590,360,1207001207,1000596,1,"Best Davidson, Oneal and Thornton Manager I've bought. Amazing features."
1003591,325,1208001208,1000598,2,Excellent quality Liu LLC Us. Amazing features.
1003592,698,1208001208,1000598,4,Easy to use. Worth every penny!
1003593,2,1208001208,1000598,3,Disappointed with this Page-Pace Particularly. Underperforms.
1003594,646,1208001208,1000598,3,Not worth the price. Missing features.
1003595,162,1208001208,1000598,5,"Poor quality Johnson, Morales and Perkins How. Overpriced."
1003596,66,1209001209,1000598,5,Excellent quality Scott-Hood Book. Fast shipping.
1003597,294,1209001209,1000598,4,Not worth the price. Overpriced.
1003598,341,1209001209,1000598,4,"Not bad, but not great. Meets basic expectations."
1003599,258,1209001209,1000598,5,Had issues with Slow delivery.
1003600,136,1209001209,1000598,2,Superior performance. Worth every penny!
1003601,729,1210001210,1000598,1,Wouldn't recommend. Unresponsive customer service.
1003602,752,1210001210,1000598,3,Best Harris LLC Floor I've bought. Perfect fit.
1003603,132,1210001210,1000598,1,Great customer service. Worth every penny!
1003604,283,1211001211,1000598,2,"Average Hall, Smith and Wright Action. Standard quality."
1003605,549,1212001212,1000599,1,"Poor quality Rodriguez, Flores and Nunez Group. Short battery life."
1003606,501,1212001212,1000599,2,"Not bad, but not great. Average performance."
1003607,218,1212001212,1000599,2,"Not bad, but not great. Fair for the price."
1003608,590,1213001213,1000599,3,"Decent Arias PLC Issue. Perfect fit, but Unresponsive customer service."
1003609,372,1213001213,1000599,4,Excellent quality Johnson PLC Debate. Amazing features.
1003610,818,1214001214,1000599,4,Had issues with Unappealing design.
1003611,405,1214001214,1000599,5,"Incredible value, however Overpriced."
1003612,197,1215001215,1000601,2,"Excellent quality Mendoza, Armstrong and Hall Ready. Amazing features."
1003613,58,1215001215,1000601,2,Wouldn't recommend. Complicated to use.
1003614,465,1215001215,1000601,1,"Excellent build quality, however Missing features."
1003615,862,1216001216,1000601,2,"Best Silva, Ortiz and Matthews Food I've bought. Superior performance."
1003616,283,1216001216,1000601,1,Really happy with this purchase. Long battery life and Fast shipping.
1003617,291,1217001217,1000601,1,"Decent Brown, Black and Simpson Would. Easy to use, but Missing features."
1003618,924,1217001217,1000601,1,Best Wu-Morales Citizen I've bought. Easy to use.
1003619,459,1217001217,1000601,2,Best Walker-Fisher Happy I've bought. Easy to use.
1003620,838,1218001218,1000601,5,Wouldn't recommend. Complicated to use.
1003621,825,1218001218,1000601,4,Wouldn't recommend. Complicated to use.
1003622,925,1219001219,1000602,3,Good enough for the price. Meets basic expectations.
1003623,193,1219001219,1000602,5,"Not bad, but not great. Meets basic expectations."
1003624,576,1220001220,1000602,5,Beautiful design. Worth every penny!
1003625,985,1220001220,1000602,3,Easy to use. Worth every penny!
1003626,352,1220001220,1000602,5,Had issues with Unappealing design.
1003627,361,1220001220,1000602,3,Average Morris and Sons Card. Average performance.
1003628,424,1220001220,1000602,3,Great Gonzalez Inc Understand! Amazing features. Highly recommend!
1003629,91,1220001220,1000602,3,Superior performance. Worth every penny!
1003630,76,1221001221,1000603,4,"Best Simmons, Franco and Perez Task I've bought. Superior performance."
1003631,523,1222001222,1000604,2,"Poor quality Phillips, Baker and Mathis Although. Underperforms."
1003632,629,1222001222,1000604,5,Poor quality Thompson PLC West. Overpriced.
1003633,903,1222001222,1000604,3,Really happy with this purchase. Incredible value and Beautiful design.
1003634,2,1223001223,1000604,5,Excellent quality Page-Pace Particularly. Amazing features.
1003635,539,1223001223,1000604,4,Not worth the price. Poor build quality.
1003636,499,1223001223,1000604,3,"Fast shipping, however Underperforms."
1003637,702,1223001223,1000604,2,Disappointed with this Osborne PLC Somebody. Complicated to use.
1003638,590,1223001223,1000604,1,Poor quality Arias PLC Issue. Unresponsive customer service.
1003639,45,1224001224,1000604,2,Poor quality Jones Inc South. Underperforms.
1003640,833,1224001224,1000604,1,Wouldn't recommend. Doesn't fit well.
1003641,436,1224001224,1000604,4,Easy to use. Worth every penny!
1003642,222,1224001224,1000604,3,"Disappointed with this Sandoval, Soto and Rodriguez They. Poor build quality."
1003643,142,1224001224,1000604,3,Wouldn't recommend. Overpriced.
1003644,146,1225001225,1000605,5,Not worth the price. Missing features.
1003645,837,1226001226,1000605,5,Best Robinson and Sons Choose I've bought. Easy to use.
1003646,818,1226001226,1000605,4,Excellent build quality. Worth every penny!
1003647,801,1226001226,1000605,4,Average Howard-Ramirez Million. Standard quality.
1003648,99,1227001227,1000606,5,"Disappointed with this Smith, Wells and French Everyone. Doesn't fit well."
1003649,992,1227001227,1000606,5,"Decent Cole-Anderson Be. Superior performance, but Doesn't fit well."
1003650,434,1228001228,1000606,5,Really happy with this purchase. Perfect fit and Excellent build quality.
1003651,312,1228001228,1000606,3,"Great Nguyen, King and Ball Spend! Fast shipping. Highly recommend!"
1003652,392,1228001228,1000606,1,Amazing features. Worth every penny!
1003653,482,1228001228,1000606,3,"Best Wright, Wright and Turner Share I've bought. Beautiful design."
1003654,81,1229001229,1000606,2,"Poor quality Wilson, Harrington and Sanchez Century. Underperforms."
1003655,674,1229001229,1000606,2,Excellent quality Lucas and Sons Truth. Beautiful design.
1003656,508,1230001230,1000606,4,Wouldn't recommend. Unappealing design.
1003657,328,1230001230,1000606,4,Good enough for the price. Average performance.
1003658,811,1230001230,1000606,4,Really happy with this purchase. Long battery life and Easy to use.
1003659,933,1230001230,1000606,5,Great Gates PLC Try! Beautiful design. Highly recommend!
1003660,699,1230001230,1000606,3,Had issues with Doesn't fit well.
1003661,603,1230001230,1000606,3,Wouldn't recommend. Short battery life.
1003662,700,1231001231,1000608,2,"Amazing features, however Unappealing design."
1003663,532,1231001231,1000608,1,Perfect fit. Worth every penny!
