product_id,category_id,subcategory_id,product_name,description,base_price,sale_price,stock_quantity,weight_kg,is_active,created_at,brand,sku,rating,review_count
516,1,105,Rivers-Williams Indicate,"Particularly keep fine away. These five strong Mrs artist piece.
They hospital commercial year. Central role new attack.",405.8,342.29,79,14.5,True,2024-12-14 10:23:44.104742,"Armstrong, Miller and Massey",SKU-32662,4.0,95
517,5,501,"Peterson, Lopez and Wade War","Relate miss close. Stage personal condition just himself win.
Institution grow particular understand. Strong power and sort beat.
Evidence book war house mission.",599.28,483.9,827,11.57,False,2025-01-03 10:23:44.104742,Nelson LLC,SKU-17329,4.8,49
518,3,304,Caldwell-Cook Interesting,"Debate PM six agent thousand author. Home plan how race. Nation central news.
Young voice institution to break article. This address important other. Artist threat truth quite.",422.36,348.07,788,4.61,True,2024-12-16 10:23:44.104742,"Kerr, English and Hill",SKU-88944,4.9,87
519,4,401,Irwin-Warren Attention,"Simply morning mean. Address nice game hospital become citizen as adult.
Under agreement goal debate service pay about. Age might rest consider chair remember. Nor foot that property movement people.",311.74,269.3,578,3.08,True,2025-01-11 10:23:44.104742,"Ryan, Singh and Cox",SKU-38940,3.3,93
520,4,404,Ford-Garrett Into,"Present pull kid must land force. Level get edge senior.
Effect now early true. Pressure science science member reason similar. Prepare able law act forget prepare.",755.31,680.5,227,8.7,True,2024-12-25 10:23:44.104742,"Valentine, Armstrong and Jackson",SKU-29400,3.3,17
521,4,405,"Morgan, Mcdowell and Cunningham Those","Red pattern mean reveal science arrive similar. Be interview million exactly.
Leg TV what tax. Eat paper middle because everyone. Fire simple particular anything attack over.",747.86,658.0,87,8.03,True,2024-12-26 10:23:44.104742,"Montgomery, Odonnell and Jones",SKU-27088,4.5,68
522,5,502,Moore Ltd Travel,"Organization simply itself month. Exactly different drive anyone while should fact.
Meeting produce together toward clear forward.",492.98,450.72,574,12.36,True,2024-12-23 10:23:44.104742,"Gallegos, Thornton and Turner",SKU-42275,3.5,37
523,4,403,Gonzales-Oconnor Clearly,Whom local young offer per fund. Call Congress might personal scientist help. Subject history page age politics professional poor.,687.89,562.64,687,8.33,True,2024-12-25 10:23:44.104742,Williams and Sons,SKU-34967,3.6,84
524,1,103,Frye-Salazar Natural,"Capital computer question information president check material. Church against matter yeah her this.
Article care be theory. Current Mrs machine certain art.",177.56,163.93,822,8.9,True,2025-01-01 10:23:44.104742,Hall-Rivera,SKU-15882,4.8,33
525,2,203,Paul Ltd Manager,Major every which agree when good. Student short least give teacher camera evidence including.,164.43,159.59,115,14.82,True,2024-12-20 10:23:44.104742,"Gonzalez, Davis and Blake",SKU-91396,4.9,42
526,1,103,"Pena, Ross and Mays One","Daughter size thing positive gun already. Bring yes experience deal sense.
Gun college quickly official general worker. Nation those attack significant.",696.86,600.01,482,0.55,True,2025-01-09 10:23:44.104742,"Cook, Martinez and Shaw",SKU-80517,3.4,73
527,5,503,"Reed, Green and Collins Race","Without month reality. Thing off discover last. Source heart and value choice night old.
True future position.",553.31,523.42,144,13.93,True,2024-12-24 10:23:44.104742,Jones Inc,SKU-59362,4.2,91
528,5,501,Kim PLC Clear,"Mention understand increase there drive light. Show material born away prove together.
Skin source on explain. Head world state building management health fly.",262.9,225.25,808,13.96,True,2025-01-11 10:23:44.104742,"Reyes, Steele and Phillips",SKU-70943,4.3,7
529,1,104,"Webb, Williams and Bentley Major",Political check short professional necessary beyond. Congress billion pick use down ten around person. Thank it thank better interesting which possible.,663.77,644.13,675,7.27,True,2024-12-22 10:23:44.104742,Sosa-Hudson,SKU-48337,4.7,91
530,4,402,Ortiz Ltd Rich,Over next factor. Spring hit add fill television per. Direction capital color him head bring name.,979.99,975.41,101,18.09,True,2024-12-27 10:23:44.104742,Hernandez-Faulkner,SKU-88263,4.1,27
531,2,205,Salas Ltd During,Dinner everybody artist total evening relationship. Herself candidate why nearly beautiful whether strategy. Research expect itself reveal.,967.12,952.88,22,0.89,True,2024-12-26 10:23:44.104742,"Porter, Stewart and Howell",SKU-49967,3.7,54
532,2,201,Tran-Donovan Answer,West agreement ago stuff be night leader. Picture dinner shake young subject.,353.31,307.76,309,4.8,True,2025-01-01 10:23:44.104742,Schmidt-Moore,SKU-75700,3.6,15
533,3,304,Thomas-Cross Lay,"Impact group make. Television share out TV our every return.
Deal short seem four career standard. Customer least then explain shoulder myself forget. Drive could seat rule expect specific.",891.5,889.78,966,11.14,True,2024-12-17 10:23:44.104742,Mckee Ltd,SKU-29884,3.7,53
534,2,201,Bauer Ltd List,"End court near. Report body option military. Event who husband.
Authority within leave sing return.",732.59,726.82,627,17.47,True,2024-12-27 10:23:44.104742,Rogers Inc,SKU-64700,3.5,27
535,4,403,"Baker, Aguilar and Bates West","One keep thing simple ball note. Unit trouble least year. Center imagine Congress mission follow.
Girl stand may action bar.",910.64,810.32,134,4.21,True,2025-01-02 10:23:44.104742,Gomez PLC,SKU-80956,4.4,29
536,2,203,Melton Group Stage,"Enjoy speak foot apply leg seek body. Evening opportunity movie thus so movement beautiful prevent.
Different political rest already. Whom early town again bag.",691.65,625.78,138,8.66,True,2024-12-15 10:23:44.104742,"Thomas, Browning and Love",SKU-29025,4.3,84
537,2,203,Mccarthy and Sons Break,"Sea including must seem. Power television guess capital money success movie.
Either heavy season story. Dog dark wide.",77.14,76.34,121,3.76,True,2024-12-26 10:23:44.104742,Cook-Smith,SKU-29073,4.5,102
538,3,304,"Delgado, Taylor and Weaver Room","Hear conference and become high or hold about. Size worker option not bank head usually.
Participant fly purpose kitchen whole once central class. Room fine similar talk listen.",961.58,854.46,956,16.45,True,2025-01-03 10:23:44.104742,Oneal Inc,SKU-45887,3.3,30
539,1,102,"Davis, Duncan and Salazar According","Build partner increase yes Mrs. Choose military would feel. Window space concern.
General evidence south camera. Special feeling almost Republican later face service.",192.9,192.36,631,5.41,True,2024-12-19 10:23:44.104742,Diaz Ltd,SKU-40266,4.2,36
540,1,103,Cameron-Anderson Statement,Surface price place hard indicate analysis. Guess dog stock soldier good just argue.,88.68,79.4,514,16.94,True,2024-12-19 10:23:44.104742,Benton-Murphy,SKU-95140,3.7,57
541,4,404,Rodriguez-Gray Student,"Push performance century entire memory believe try. End guy fly relate. Usually easy without.
Final focus during low try matter suffer. Future not glass easy sense within occur.",146.14,123.52,418,15.31,False,2025-01-06 10:23:44.104742,"Moreno, Oliver and Jackson",SKU-45370,4.9,36
542,2,202,"Collins, David and Davis Up","Wide trip senior short ahead remain foot. Break manager woman trade me four.
Get buy someone few more. Someone or I.",75.47,74.79,449,17.36,True,2024-12-14 10:23:44.104742,Hunt Ltd,SKU-52584,4.7,39
543,4,404,Callahan-Wilson Either,"Interest sense several be impact purpose. Particular give chance rock information.
Back boy floor deep moment. Add night worker college.",778.45,737.25,389,14.43,True,2024-12-24 10:23:44.104742,Johnson Group,SKU-84964,4.2,71
544,1,105,Jones-Nelson Visit,Identify place from plant. Personal agency doctor situation including information. Dark usually treatment rock head pick. Parent ball population local.,118.22,114.13,43,17.57,True,2024-12-29 10:23:44.104742,Bryan-Martinez,SKU-80499,3.8,100
545,1,105,Blackburn-Lopez Firm,Manage thus provide listen hot night. Shake week may staff science technology floor. Floor state watch form probably decision.,393.52,364.45,50,3.88,True,2024-12-19 10:23:44.104742,Long-Johnson,SKU-49918,4.5,44
546,4,402,Allen-Young Close,"Family ground very drug international.
Professional maintain address table. Need clear write I remember.
Memory citizen vote second. Situation during stay wonder college nice theory.",428.24,421.3,706,10.39,True,2024-12-24 10:23:44.104742,"Jones, Gutierrez and Thompson",SKU-94685,3.9,95
547,5,501,Rios PLC Else,"Now serve cell reflect small person receive. Create suffer major relate everyone.
First choice major at leg happy. Situation find mouth population.",187.97,185.64,712,10.97,True,2024-12-25 10:23:44.104742,"Chung, Johnston and Williams",SKU-52396,3.9,29
548,4,405,Henson and Sons Apply,"Audience assume provide family make on.
Large they than matter education represent represent. Eat every mouth lot. Nothing onto room like as whether health. Past land whether themselves.",897.65,754.37,465,1.89,True,2024-12-15 10:23:44.104742,Harris Ltd,SKU-95010,4.8,23
549,1,101,King and Sons Month,Serve itself under before table. Form inside effort. Quickly travel somebody measure. Inside discussion again just design military.,123.02,114.02,87,10.52,True,2024-12-29 10:23:44.104742,"Wilson, Jefferson and Weiss",SKU-77065,4.2,30
550,4,405,Williams PLC Material,"Money author commercial back through. Bank indicate vote majority decade.
Determine ago by rather. Item article no might provide.",386.8,322.66,343,11.35,True,2024-12-19 10:23:44.104742,Cortez-Thompson,SKU-29672,3.3,24
551,2,201,"Harrison, Williams and Campbell Glass",Record environmental later two help even. Central figure trouble Mrs series million amount.,425.39,402.43,984,8.98,True,2025-01-03 10:23:44.104742,"Keller, Garza and Jensen",SKU-25408,4.8,28
552,1,105,Harris-Williams Send,List conference peace ok spring concern top. That understand organization enough single audience. Do class paper member act outside perhaps.,767.74,684.62,875,10.02,True,2025-01-12 10:23:44.104742,Simpson Inc,SKU-89689,4.8,37
553,2,205,Perez-Mata Inside,Garden great blue oil market customer treatment glass. Late account lead man spring red everyone. Miss somebody space four fish instead factor.,662.88,584.68,81,12.06,False,2024-12-29 10:23:44.104742,"Watkins, Brown and Watson",SKU-81741,3.6,84
554,5,502,Smith-Callahan Court,"Bill kid individual establish. Public prepare season drug condition.
Blue majority give arm mission food. While recent lose move color computer believe.",58.43,47.39,357,0.83,True,2025-01-08 10:23:44.104742,Dudley and Sons,SKU-97424,4.2,86
555,3,303,Gonzalez Inc Factor,Message move follow job computer small. Mr improve culture reach candidate. Have might list town hit play.,921.18,757.01,182,3.31,True,2025-01-11 10:23:44.104742,"Booth, Hansen and Escobar",SKU-96628,4.4,84
556,5,505,Young-Myers Science,Yet court information wish. Ability authority thousand question call oil center.,185.65,176.34,368,18.64,False,2024-12-29 10:23:44.104742,"Garcia, King and Schultz",SKU-49229,3.6,54
557,1,104,Martinez-Parsons Yourself,Product large impact identify hundred receive. Actually majority hit dog wrong around. Blue their throw free return.,844.88,725.38,137,2.53,True,2025-01-10 10:23:44.104742,"Aguilar, Stephens and Davis",SKU-53150,4.1,72
558,2,202,Graham-Carr Do,Whatever town marriage recent conference six. Sea region work reason price popular marriage power.,615.93,563.13,644,10.63,False,2025-01-09 10:23:44.104742,Wilson Inc,SKU-89269,4.9,97
559,3,304,Hodges PLC Media,Help party politics amount change military benefit. Manage question technology perhaps.,612.76,522.03,588,19.9,True,2025-01-02 10:23:44.104742,Jackson Group,SKU-27001,4.2,71
560,5,504,Jones Ltd Same,Kid soldier option dark. Tend wife create information. Meet great time center want next.,497.58,486.0,238,14.2,True,2025-01-07 10:23:44.104742,Wilson-Stein,SKU-10207,3.2,65
561,1,102,Brady-Powers Month,Parent already participant college next hospital skin politics. People space red piece surface. Mention skin sing those charge up figure.,801.57,707.63,341,7.06,True,2024-12-30 10:23:44.104742,Swanson Inc,SKU-37831,3.0,31
562,3,303,Hancock-Hoffman Great,Outside animal skin accept reflect already. Scene boy three side. Place cover check good. Hard consumer learn break job direction garden.,792.29,681.42,563,6.55,False,2025-01-03 10:23:44.104742,"Lopez, Perry and Cooley",SKU-99893,3.7,55
563,5,505,Murray-Mack Issue,Career not whose it dream phone. Type radio example.,960.51,802.15,338,16.69,True,2024-12-17 10:23:44.104742,Cross-White,SKU-72797,4.8,8
564,2,204,"Brown, Logan and Acosta Me","You standard upon carry specific. College inside board hold win Republican.
Law will man himself. Owner scene myself economic back. Wind son against any.",163.83,160.3,549,17.93,True,2024-12-29 10:23:44.104742,Stein LLC,SKU-64257,4.9,12
565,5,503,Garcia-Mays Training,Member staff rate space. Likely degree notice south walk letter civil.,569.29,491.36,548,0.47,True,2024-12-22 10:23:44.104742,Williams LLC,SKU-53479,4.6,55
566,1,102,"Price, Elliott and Shah Involve",Process production discussion effort character show. Stay foreign stage another any week toward wear. Go call economic necessary area represent audience. Ago reach area between.,287.66,249.64,384,12.57,True,2025-01-12 10:23:44.104742,Villa-Solomon,SKU-84839,4.2,27
567,5,501,Michael-Black Play,Development result movie be rise tough get. Sea like strong fire wish weight. History information final yard side likely.,865.95,746.15,878,6.36,False,2024-12-19 10:23:44.104742,"Richard, Foster and Glenn",SKU-64246,3.2,36
568,3,304,"Collier, Stewart and Hernandez No",Somebody whatever kid response daughter sit stop budget. Positive no arrive scientist watch allow work. Energy again kitchen American air see real.,831.16,700.86,309,3.58,True,2025-01-03 10:23:44.104742,"Spencer, Massey and Knox",SKU-14901,4.6,16
569,4,405,Green and Sons Check,"Trouble sort meet mission article. Size card energy however meet.
Table real answer food.
Or seat capital.
Speech life machine coach many low.",34.69,34.03,157,3.89,True,2024-12-28 10:23:44.104742,Flores Inc,SKU-78632,3.6,48
570,2,201,Johnson-Huffman Role,"Here back customer couple market per power. Stay any everything question appear think.
Example ten turn training subject artist.
Wait so administration remember. Fear toward whatever.",823.92,744.19,135,4.18,False,2024-12-13 10:23:44.104742,"Freeman, Henderson and Johnson",SKU-60801,4.4,72
571,1,101,"Rodriguez, Combs and Newton Face","Interest tell quickly our customer. Organization system degree continue officer conference quickly.
Best difference on three him response degree very.",317.87,297.98,608,17.45,True,2025-01-11 10:23:44.104742,Young-Murray,SKU-16047,3.2,103
572,3,301,Smith-Wilkinson Contain,Go ball until camera kind remain tough. Pay kid manage everything next service Republican specific. Result but condition eat order town nature.,581.78,539.76,214,6.49,True,2025-01-03 10:23:44.104742,Martin PLC,SKU-46261,4.1,101
573,4,401,Ramirez-Pratt No,Most issue point age high now trip imagine. Start tree teacher state some only eye. Eight wrong hundred special significant center part.,279.93,239.26,15,19.17,True,2025-01-07 10:23:44.104742,Tucker-Dominguez,SKU-23418,3.4,50
574,5,503,Erickson-Collins Know,"Less above play argue table available. Article up fund including. Speech chance network control back five five protect.
Leader ok soldier.",278.34,261.88,290,11.52,True,2024-12-13 10:23:44.104742,Palmer-Warren,SKU-50812,4.2,51
575,5,504,"Palmer, Hill and Harris Maybe",Garden theory usually heart save toward. Analysis five board put. Arrive foreign discussion defense agree on southern growth.,60.22,53.84,691,1.1,True,2025-01-12 10:23:44.104742,Dean-Rodriguez,SKU-21287,3.9,26
576,5,505,Anderson Inc Cold,"Almost live natural thus. Strategy as fish. Big kid heart catch though right.
Tree statement ok charge lawyer. Brother top information card. Still design success network national child.",633.18,595.11,631,7.18,True,2024-12-21 10:23:44.104742,Ramos-Rodriguez,SKU-35971,4.4,96
577,5,501,Alexander-Liu Sort,Save other buy leader answer white house. Full brother marriage manage power writer. Beyond minute certainly. Serve person article PM job particularly.,973.95,928.06,581,2.72,True,2024-12-19 10:23:44.104742,Green-Garcia,SKU-71377,3.2,48
578,4,404,Vasquez LLC Like,Remain Mrs raise building keep born. Expect edge always role write.,239.38,198.38,917,12.38,True,2025-01-05 10:23:44.104742,Sampson-Elliott,SKU-61390,3.4,87
579,3,303,"Parker, Lewis and Smith Building",Add week learn. Statement could occur skin list. Interview bank so describe again.,458.75,373.0,115,7.09,True,2025-01-12 10:23:44.104742,Stevens-Cole,SKU-32387,3.6,49
580,5,505,Everett Ltd List,Measure knowledge recently song election fly week pull. Company American ago voice decide society response. Heart start research role conference source note without.,136.12,119.94,731,15.96,True,2025-01-09 10:23:44.104742,Martin-Weber,SKU-95124,3.1,44
581,5,504,Mckinney-Noble Firm,System cultural leader whether may near. Expert however cold treatment protect. Partner yeah life audience represent use decision.,406.81,344.86,249,11.0,True,2024-12-30 10:23:44.104742,Glenn Group,SKU-60307,3.1,30
582,5,504,Terry LLC Fish,"Smile couple individual keep issue without center. Keep those technology color north person type. Face dinner raise name cell society.
Single man understand front according.",786.47,718.4,350,10.94,True,2024-12-30 10:23:44.104742,Powers and Sons,SKU-96849,4.3,98
583,5,504,Oneill-Castillo Pay,"Whole later race church trouble customer back. Fund staff probably everybody. Past cup Congress likely.
Early wait technology step ground. Word law southern talk sense. Medical question play safe.",123.18,109.95,568,2.04,True,2024-12-24 10:23:44.104742,"Gilmore, Gilbert and Hernandez",SKU-50374,4.9,18
584,5,501,Ritter Ltd Blue,"Mention whether a. Whether trouble person hospital order attention strategy.
Continue exactly rich claim table. Political create head chance type participant son. Police reach process interview.",688.65,657.16,388,6.62,True,2024-12-24 10:23:44.104742,Park-Adams,SKU-18058,3.2,20
585,5,501,"Martinez, Mueller and Griffin Your","Letter moment model debate. Minute its join turn area.
Fly sound wear key what keep address. Guess believe help bank until.
Billion both resource.",759.51,630.27,544,5.9,True,2024-12-22 10:23:44.104742,Allison-Lane,SKU-68610,3.4,94
586,3,303,Brennan Group Brother,Government for they. Beautiful discuss research management.,574.57,537.75,940,18.87,True,2024-12-14 10:23:44.104742,Miller-Weaver,SKU-55123,5.0,79
587,1,105,Foster-Sosa Oil,Summer land although evening none here peace. Either method glass yet much identify sound.,986.56,956.49,872,5.95,True,2024-12-31 10:23:44.104742,Thompson and Sons,SKU-81943,4.9,9
588,5,503,David Ltd Beat,"Discuss pass condition alone develop whom fine. Word son lawyer actually piece where market. Each our benefit note.
Their really identify spend. Kind inside trade.",118.6,115.42,240,8.69,True,2025-01-03 10:23:44.104742,"Simmons, Lowe and Martin",SKU-91948,3.6,55
589,4,404,Baker Ltd Would,Require with affect still after southern decade. Pretty get across able consider argue several TV. West order entire true our whose yeah fill.,440.84,411.08,486,2.87,True,2025-01-06 10:23:44.104742,"Huerta, Quinn and Andrade",SKU-57223,4.7,25
590,3,302,Martinez Inc Though,Economy phone environment approach administration administration half hour. Factor century near last be.,142.93,132.88,147,14.45,True,2025-01-10 10:23:44.104742,White and Sons,SKU-67243,4.9,21
591,1,102,Cox-Perez Kid,"Traditional night rock up. Without room lead.
Person next them might knowledge. Interview social write ago.
Away offer western believe. Unit friend key mean.",645.82,627.76,915,15.8,True,2024-12-30 10:23:44.104742,"Powers, Patterson and Powers",SKU-65797,4.2,62
592,5,504,Rodriguez Ltd Test,"Town friend face low. Happen person space avoid.
Light they threat drop population. True remember clearly point prevent my.
Simple dream follow. Like simply trial too dinner.",556.53,488.04,231,3.8,True,2024-12-29 10:23:44.104742,Jones-Carrillo,SKU-85751,4.0,104
593,2,205,Ryan PLC Hold,Peace anything available moment middle. Policy sometimes maintain avoid life owner anyone campaign. Idea others approach so often body positive.,276.56,251.46,375,0.77,False,2024-12-14 10:23:44.104742,Gonzalez-Miller,SKU-73342,4.4,19
594,5,504,"Mathews, Joyce and Miller Student",Call large watch science yard. Continue sometimes low car though green. Bag wrong significant camera energy agency.,962.12,797.04,748,10.58,True,2025-01-10 10:23:44.104742,Munoz-Jackson,SKU-46624,3.9,16
595,5,505,"Beck, Flowers and Gould Approach","All suddenly couple size government spring that end. Tonight defense ten stock begin list establish reason.
Edge range family structure hold. Throughout grow stay several usually cost. Ten both film.",97.56,90.36,679,19.21,False,2024-12-28 10:23:44.104742,Ortiz Inc,SKU-93058,4.1,79
596,3,305,"Cisneros, Rodriguez and Howell Information","Town culture with. Option list admit morning. Glass military responsibility speak reveal.
Participant too admit alone simply personal bar. Could page contain deal.",62.25,56.46,11,9.43,True,2025-01-02 10:23:44.104742,"Roberson, Duffy and Nunez",SKU-71503,4.1,48
597,4,403,Barnes LLC Keep,"Evidence system her nice place business. Everybody success lot explain particularly one. Story become if top prove.
Alone begin time step phone sound. Yeah inside personal then enough Democrat else.",960.98,825.4,171,0.8,True,2024-12-18 10:23:44.104742,Rojas-Smith,SKU-49855,4.5,75
598,3,301,"Cook, Jones and Davis South","Piece especially fine quickly industry. Far page also table.
As knowledge sometimes site. Floor deal while collection reality suggest. Course bit every.",633.01,527.81,52,13.16,True,2024-12-25 10:23:44.104742,"Smith, Rogers and Jensen",SKU-91830,3.1,66
599,1,102,Snyder LLC Quality,"Morning by administration win. Road quality various method deep truth image. Game office by baby once race.
Economic begin leader. Behavior style hair.",510.54,488.46,258,2.74,True,2024-12-16 10:23:44.104742,Moody Ltd,SKU-43679,3.0,22
600,5,502,Jones-Johnson Evidence,Attack main hundred crime than artist sometimes. Type interview question nor loss near. Something themselves safe.,911.03,756.36,457,7.46,True,2024-12-20 10:23:44.104742,Prince-Mccarty,SKU-40958,4.0,71
601,1,103,"Pace, Allen and Santos Generation","Management so dark seven church.
Worker hand decade manager quality seat official. Expect begin song what system agree another.
Opportunity color force at. Central my agreement try. Trade fall near.",984.23,815.94,956,16.45,True,2024-12-13 10:23:44.104742,Martinez Group,SKU-64125,4.5,34
602,4,402,Johnson Ltd Turn,"Check realize deep. Attorney apply indicate hour. Land view him law.
Too approach note partner yet degree. Home international rich father. Modern Democrat consumer in.",218.75,211.83,55,12.88,True,2024-12-20 10:23:44.104742,Jacobs PLC,SKU-25203,3.1,65
603,4,404,Rodriguez Inc East,"Field city parent development. Hot work laugh rock morning century share.
Between too surface industry. Themselves wrong population however. Shoulder under toward various.",308.35,305.16,944,10.7,True,2024-12-20 10:23:44.104742,"Duncan, Rogers and Kerr",SKU-61127,3.9,24
604,5,504,"Mcdowell, Stevens and Williams Later",Floor performance hand beat president. Film southern soldier much natural company. Possible economy life deal mention simple air moment.,21.74,20.86,391,13.6,True,2024-12-14 10:23:44.104742,"Sanchez, Gray and Hughes",SKU-99505,4.9,18
605,5,503,"Guzman, Benjamin and Moody Full","Miss miss develop ball. Fact him piece step about ball. Free trip let career.
Agreement success race heavy human increase. Even friend mother responsibility explain prepare real.",956.62,882.1,667,17.18,True,2024-12-30 10:23:44.104742,Reid Inc,SKU-45007,4.6,36
606,5,504,Glenn Inc Experience,What group practice during. Experience recognize energy onto score. A station full result fly election response stage. Value note business feeling.,466.5,443.09,751,13.47,True,2024-12-22 10:23:44.104742,Campos-Jones,SKU-78151,3.7,94
607,2,203,Diaz and Sons Coach,"Miss read court. Moment push face section.
But lead build sense wife party. Apply mention great within gas.",552.14,442.65,69,0.34,False,2024-12-22 10:23:44.104742,Johnson-Allen,SKU-23619,4.4,49
608,2,203,Cooke Group Voice,Prove beautiful enjoy likely. Senior throw drive town service at position. Baby compare throughout imagine measure indeed. Trip fish these campaign.,259.38,208.73,94,1.23,True,2025-01-11 10:23:44.104742,"Beltran, Cruz and Ward",SKU-38419,4.9,84
609,1,101,Munoz LLC Day,"Phone also we include effort. Deal word class sport class nearly.
Population interest hear even until. Sometimes realize never not help. Note box baby party. Action baby break back.",95.52,78.9,672,15.3,True,2024-12-24 10:23:44.104742,Flores-Lee,SKU-34217,4.8,95
610,2,203,Mckee PLC Them,"Middle anything face could indeed actually white.
Result reduce involve recently house apply. Itself health structure hair.
Break care class director. Movement much store candidate.",301.62,297.77,654,9.12,True,2024-12-22 10:23:44.104742,"Miller, Jordan and Ford",SKU-65965,4.4,88
611,3,303,Bishop LLC Fund,"Trade born director. Stuff off song say tax course.
Door idea foot. Back Republican bit tax pick use bank. Young reason thing listen agree herself chair find.",170.35,145.72,63,7.72,True,2025-01-10 10:23:44.104742,Thompson PLC,SKU-17872,3.5,42
612,2,204,"Burton, Bernard and Harvey Remember",Lot market moment attorney. Particular foreign heavy total. Role television color question.,78.7,66.12,402,3.65,True,2024-12-14 10:23:44.104742,Brown LLC,SKU-28857,4.1,59
613,2,205,Bryant and Sons Them,Ever season us something argue. Though person investment exactly. Response wait sort.,646.9,574.66,265,2.16,False,2024-12-14 10:23:44.104742,"Griffin, Smith and Patel",SKU-84887,4.5,110
614,4,401,Sullivan-Campos Performance,Total society fish experience knowledge door office. Offer task factor name last.,897.55,835.23,0,18.66,True,2025-01-08 10:23:44.104742,"Berg, Bell and Garcia",SKU-44922,3.3,48
615,4,405,"Holt, Harris and Anderson Thank","Movie run contain above hotel glass as. Still magazine rate bed. Explain book reason with economic.
Beautiful trial here ball economy author system. Conference seven exist everyone leader conference.",13.67,13.5,502,9.61,True,2024-12-21 10:23:44.104742,Roth-Rodriguez,SKU-19188,4.1,9
616,4,404,Duncan PLC Military,"Toward herself floor. Run science suffer quickly trip able.
Money yeah hot put thing lead. Word view else machine.",129.99,128.3,367,6.74,True,2024-12-26 10:23:44.104742,"Price, Washington and Johnson",SKU-17234,4.3,87
617,1,103,"Mercer, Herrera and Flynn Customer","Strategy idea but least boy direction.
Avoid control up modern bank. Office check claim federal. Drop pick effort picture involve performance.
Play center tough include.",539.28,468.1,861,9.25,True,2024-12-13 10:23:44.104742,"Cruz, Ford and Miller",SKU-94907,3.4,77
618,1,104,"Morgan, Romero and Finley Trip",Physical maintain various manage practice while long. High effort yourself eat page offer role for.,664.13,623.73,917,2.22,True,2025-01-03 10:23:44.104742,Blair Ltd,SKU-73766,3.2,82
619,4,402,Williamson Ltd Low,"Field fall organization accept age art. Meet late child exist name offer. Purpose real own fast.
New practice free alone low. Between road late.",148.54,119.59,607,4.85,True,2025-01-06 10:23:44.104742,"Fisher, Tran and Morales",SKU-80851,4.3,66
620,5,504,Martinez Ltd Free,"Race south offer. Thousand and able himself.
Trial work prepare second short end build. How offer third finish.",966.91,780.69,57,6.82,True,2025-01-12 10:23:44.104742,Blankenship LLC,SKU-63150,3.2,85
621,5,504,Phillips Ltd Sell,"Letter structure shoulder election. Nation role community area notice well. Season from learn late behind.
Well understand determine part easy style garden. Forward how gun born sit.",940.69,917.03,152,14.85,True,2024-12-16 10:23:44.104742,Jones and Sons,SKU-19441,3.1,25
622,4,401,Wheeler-Davidson Well,Choice traditional would what write arm learn. Arrive song everything again significant bag how.,476.51,440.14,248,14.06,True,2024-12-14 10:23:44.104742,"Taylor, Harris and Cobb",SKU-32577,4.3,44
623,1,104,Guerrero LLC Drop,"Control admit score father fact wide. Catch medical real treatment place. White none per low mind join.
Picture garden thing street best political. Become step former executive rule speak serve off.",615.11,564.8,837,16.37,True,2024-12-17 10:23:44.104742,Sanders-Mitchell,SKU-87984,4.6,33
624,1,102,Baker and Sons Action,"Year available morning. War cell everyone manage.
Former worry character rock dream art. Explain class claim partner leader agency other total. Election however respond unit may television.",431.95,417.77,755,13.6,True,2024-12-18 10:23:44.104742,Travis-Bryant,SKU-99664,4.2,19
625,3,302,Holder-Nguyen Reveal,"Goal head image public head. Hard where note onto open produce east.
Happy summer piece.
Large life item whether analysis safe. Power through beyond any throw know.",766.59,639.86,64,2.5,True,2024-12-25 10:23:44.104742,"Goodman, Daniel and Adams",SKU-64415,3.3,49
626,5,502,Lutz-Hamilton Carry,"Soon drop pressure treat. Color run culture down. Entire three sense.
Somebody room because return.
As develop her cause federal fast sign. Many stuff reflect final.",444.27,407.13,136,2.09,True,2024-12-14 10:23:44.104742,"Wilkerson, Jenkins and Murphy",SKU-90273,3.8,22
627,1,104,Reese Group Business,Say radio fly matter. Away want those attention every lead occur. Television everyone water often think authority south step.,89.92,75.16,91,14.16,True,2025-01-12 10:23:44.104742,Roy Group,SKU-47189,3.8,103
628,4,402,Summers Group Edge,"Spring stuff feeling line wonder. Above specific national behavior movement five have. Can understand green hospital I as.
Modern say feeling know. Travel trade third else part shake plant.",214.1,182.88,461,8.3,True,2024-12-23 10:23:44.104742,"Costa, Green and King",SKU-90024,4.4,84
629,2,204,Romero Group Pass,Against industry hope herself list. Democratic control save according well ago often. As raise tough picture alone his certain wrong.,615.93,570.0,801,6.09,True,2025-01-10 10:23:44.104742,"Hampton, Wheeler and Dickerson",SKU-83100,3.5,25
630,5,501,Hopkins-Martinez Federal,"Alone unit reality account our.
Audience certain play common message. Adult radio article kind effect. Stuff firm ready he fast thousand.
Could add international. Smile else from act her mission.",622.73,592.98,552,10.2,True,2024-12-16 10:23:44.104742,Hernandez-Jones,SKU-92111,4.3,47
631,1,102,Beck PLC Our,"Move successful field leader age concern almost maintain. Then once determine anything whom list subject. Miss own often rather hear next market.
Live money be. Research likely discussion his either.",121.55,113.9,991,18.24,True,2025-01-08 10:23:44.104742,Bentley-Garcia,SKU-30940,4.3,11
